"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Clec4a2",-0.122082563057242,10.0140117555549,-26.5139127856303,9.18028409089318e-150,2.72008417507946e-149,330.289970868195
"Gimap8",-0.121951372618826,10.0095268791636,-26.5135414355336,9.26525108693026e-150,2.74119854642907e-149,330.271245275881
"mt-Co2",0.175750156784217,13.3166133314535,26.4598065952649,3.50998966714733e-149,1.03539518204936e-148,329.775330059504
"Mbp",-0.128657395071043,10.0193221316349,-26.4822468446511,2.01308935416814e-149,5.94708819547456e-149,329.516685388853
"Rasgrf2",-0.141915310808594,10.0322293242043,-26.4258016947422,8.14402110168144e-149,2.3988280122773e-148,328.146066360716
"Bcl6b",-0.134781356117568,10.0171900367801,-26.4246708249292,8.37506311736969e-149,2.46325385804991e-148,328.088376934242
"Itgb7",-0.125451275914632,10.0243100655523,-26.4230040343653,8.72758299283258e-149,2.56316681140458e-148,328.062444716707
"Vwf",-0.215921730179634,10.1197205586104,-26.407293219885,1.28713199164768e-148,3.77458062066767e-148,327.846340902487
"Ptx3",-0.107685223454988,9.99090425624851,-26.4038208450981,1.40250214928427e-148,4.10688769922188e-148,327.518321890636
"Ackr4",-0.107461352631454,9.99188170359145,-26.3983080050366,1.60724579911969e-148,4.69954912023301e-148,327.384359998807
"Irf8",-0.122910946839459,10.0156667626683,-26.3942768185879,1.77561642383544e-148,5.18428152944654e-148,327.335287195237
"Adora2a",-0.119077781639829,10.0065864382555,-26.3803029943687,2.50776194605221e-148,7.31125931793647e-148,326.971387349943
"Slc43a2",-0.131556211031967,10.0218037934017,-26.3696021767636,3.26631461257414e-148,9.50892172510666e-148,326.739300981974
"Chst15",-0.139627289620076,10.0290985357549,-26.3479514973062,5.57376986363627e-148,1.62028193710357e-147,326.219418458327
"Map1b",0.441462882313948,11.5035173473538,26.3105703863032,1.40112828966684e-147,4.06713581906195e-147,326.14085341722
"Rhoh",-0.118141096395121,10.0101443703311,-26.3027487100499,1.69895112155705e-147,4.92449600451317e-147,325.068519551608
"Hpgds",-0.107717536111615,9.99354651600019,-26.2896749257244,2.34444807410429e-147,6.78566736354352e-147,324.711531674968
"Myh9",-0.354763265791524,10.5449315186393,-26.2510022118586,6.07291592429727e-147,1.74509078284404e-146,324.516048744257
"Ctsk",-0.194195088051936,10.1067364271955,-26.26527715121,4.27444617589484e-147,1.23360639996965e-146,324.331218094806
"Gpr65",-0.114303130921645,10.0068474144217,-26.2694713934811,3.8552604347621e-147,1.11423711987344e-146,324.243167722416
"Il10ra",-0.1202897724583,10.016344925067,-26.2576849821493,5.15235356207886e-147,1.48482811587287e-146,323.973869931888
"Pla2g2d",-0.110448610538853,9.99422784654829,-26.2531881808951,5.7550146889934e-147,1.65611933496213e-146,323.8162319725
"Cyp4b1",-0.149278874462686,10.0348215701315,-26.2465064492277,6.78291442203042e-147,1.9463169073258e-146,323.734666393261
"Igtp",-0.14765287137131,10.0451041460424,-26.2437147617325,7.26491690291884e-147,2.08163808106557e-146,323.686442797437
"Irf4",-0.116497307181213,10.0044050905698,-26.2362327036887,8.73218671434892e-147,2.49847974659483e-146,323.421540353097
"Hdc",-0.112066863829249,9.99386917930002,-26.2358258172955,8.81997028162784e-147,2.51999150903653e-146,323.38912688992
"Arhgap15",-0.129219410040943,10.0299349480862,-26.2267070899675,1.10358947109333e-146,3.14861475347598e-146,323.241249496604
"Cd8a",-0.106052993337835,9.99044891728387,-26.2259916669405,1.12316429765836e-146,3.19989828392695e-146,323.140438680025
"Gfra2",-0.122483157596205,10.0095675468778,-26.2155718265264,1.45088904251824e-146,4.12770709109031e-146,322.925406058416
"Mcc",-0.159520395327586,10.0526175687344,-26.2053127194889,1.8666909226793e-146,5.30309921215709e-146,322.758473393873
"Clec12a",-0.113214522047793,10.0044577427393,-26.2048456614953,1.88822539535248e-146,5.35666778823398e-146,322.651527551248
"Clec11a",-0.179955626495834,10.0779734767421,-26.189602150202,2.745310966641e-146,7.76608477126168e-146,322.421331570886
"Fcgr1",-0.107648855261443,9.99263196307711,-26.1940595495314,2.46077509243211e-146,6.9710342561816e-146,322.361859303421
"Bcl2a1a",-0.106169992813793,9.99473947979057,-26.1857447841916,3.01792634937583e-146,8.52521567620291e-146,322.162528472289
"Ramp3",-0.104890002885513,9.99229222836879,-26.1726540646788,4.1611007018488e-146,1.17379427414635e-145,321.836576664357
"Adig",-0.115378483751346,9.99032073891493,-26.1692360983292,4.5250290401122e-146,1.27465606763724e-145,321.748651177244
"AW112010",-0.204553397920821,10.1360014867992,-26.1441879026133,8.36267112108568e-146,2.35236881043198e-145,321.408409623491
"Adgrf5",-0.203368244252632,10.0967693055666,-26.1036894011664,2.25486330797757e-145,6.3338856965662e-145,320.348260329838
"Pilra",-0.112495049783488,10.0023035369041,-26.1031513728395,2.28475281352994e-145,6.40884379671793e-145,320.157255129411
"G0s2",-0.150492662598198,10.0376221895978,-26.0823804204563,3.79792868156628e-145,1.06384556906619e-144,319.72229304009
"Gimap5",-0.1265862546565,10.0209694970888,-26.0768860119611,4.34413813913825e-145,1.21514353542329e-144,319.554677702709
"Irgm2",-0.151079515679356,10.0495966310139,-26.0626560198269,6.15166236852779e-145,1.71355497730579e-144,319.262703439166
"Il18r1",-0.105504811853649,9.99097100069613,-26.0650886154962,5.79654433742263e-145,1.61914646296722e-144,319.203443668028
"Bcl2a1d",-0.110100717593395,10.0046912751983,-26.062909231011,6.11370690269544e-145,1.70535757397362e-144,319.179514503263
"Actn1",0.428173530494302,11.7011157503875,26.0245608882599,1.55998169342165e-144,4.30934169453494e-144,319.142232959954
"Krt19",-0.108513230685137,9.99172047305569,-26.0573871963291,6.99707833804879e-145,1.94633611628617e-144,319.017078783627
"H2-T23",-0.240821969435482,10.2452563970175,-26.0368725100803,1.15496705886616e-144,3.20379211890753e-144,318.969518599046
"Ftl1",-0.413346268690121,11.5250084964133,-26.0146146547311,1.98860291346311e-144,5.47824494066972e-144,318.900482503784
"Abca1",-0.243254650094181,10.2017217105977,-26.0365714223075,1.16349068736783e-144,3.22296589298567e-144,318.889641422012
"March1",-0.116711070644291,10.010284667847,-26.0387291872341,1.10376625567095e-144,3.06601737686375e-144,318.601601221003
"Gngt2",-0.174025704574689,10.0873554295533,-26.0281643778571,1.42861235605725e-144,3.95190139988174e-144,318.493113463085
"Siglech",-0.105990814643192,9.99229764004139,-26.0194331634084,1.76797854036926e-144,4.877182180329e-144,318.092670750595
"Sh2d1a",-0.103891127167561,9.99158242741203,-26.0115345165584,2.14382808559737e-144,5.89773888747557e-144,317.898669339016
"Fscn1",-0.126316495581538,10.0094196862678,-26.0041539986013,2.56679742454988e-144,7.05164127623594e-144,317.756821177086
"Nrarp",-0.140673790994638,10.0230206998288,-25.9568700660063,8.12715954150202e-144,2.22661905246631e-143,316.633688607562
"Cx3cr1",-0.105587943753362,9.99272208380674,-25.9582546831123,7.85764707680445e-144,2.15573308005609e-143,316.604070182077
"Tnfaip3",-0.16264693942294,10.074066162448,-25.9189006238317,2.04789879707421e-143,5.60300628474476e-143,315.811027911082
"Myo1b",-0.136949931007107,10.0155150553852,-25.9052604402993,2.8534613970056e-143,7.79634261476939e-143,315.364468973009
"Ifitm1",-0.105935248406876,9.98977507574511,-25.898285620547,3.38074498903067e-143,9.22440651850116e-143,315.140623323086
"S1pr1",-0.217030568095012,10.1459841466072,-25.8833747219617,4.85718094629079e-143,1.32348254667324e-142,315.069917672578
"Tnfaip8l2",-0.112955267075895,10.0102150765902,-25.8802133219101,5.2449339785202e-143,1.42719291932522e-142,314.745992044579
"Ldb2",-0.146661723572464,10.0391385333638,-25.8630510773639,7.95711933217968e-143,2.1622606880923e-142,314.387193276958
"Jchain",-0.133855691709472,9.99556369819738,-25.860726219597,8.4191619072144e-143,2.28471150806361e-142,314.242250411305
"Rps21",-0.231892424235458,12.1018047198852,-25.8108283698016,2.82437230285783e-142,7.64376807268696e-142,313.949052520587
"Dact1",-0.180721498720956,10.0805762114698,-25.8350009047156,1.57175517609696e-142,4.25949912221398e-142,313.786168309761
"Robo4",-0.128338694794829,10.01249483666,-25.796780930303,3.96959453815483e-142,1.07286338869049e-141,312.72932306348
"Helz2",-0.146052125742015,10.0404761404354,-25.7923146872245,4.42313985124558e-142,1.19382991936453e-141,312.676906808027
"Angptl7",-0.107411921015766,9.99258680348499,-25.7806323869587,5.86940366404533e-142,1.58204950513351e-141,312.296574313772
"Sh2d3c",-0.124502925760019,10.0117364047036,-25.7625403601814,9.09437456248447e-142,2.44801468707523e-141,311.900043761111
"Dusp5",-0.133900737123637,10.0338169143165,-25.7497163935431,1.24023678017341e-141,3.33396983917584e-141,311.635092620318
"Plk3",-0.133625107227743,10.0271699379824,-25.7241548272227,2.30083820421813e-141,6.17674685696142e-141,311.0045512791
"Jam2",-0.188867380719872,10.1110908501099,-25.7172240432687,2.72028967343249e-141,7.28323875082327e-141,310.992734277357
"Pthlh",-0.123216421281629,10.012082471652,-25.7240073267364,2.30905391475379e-141,6.190493069045e-141,310.970403554231
"Epb41l2",-0.266715257198758,10.2833997687431,-25.6646526896075,9.6765865047623e-141,2.58386822557071e-140,310.007547103769
"Ccl7",-0.125039448135569,10.0094686233034,-25.6721605536696,8.07378742576581e-141,2.15876669138123e-140,309.715017841659
"Csrp1",0.414119339327305,11.6058126600363,25.6149951550225,3.2016862433576e-140,8.49253645452945e-140,309.231658700248
"Lat2",-0.115232399986855,10.0116170959432,-25.6504201817005,1.36380583882414e-140,3.6368155701977e-140,309.196452110721
"Antxr2",-0.224121535937593,10.1599527376759,-25.6320622312144,2.12262985046924e-140,5.6452921555033e-140,309.02321841211
"Hist1h1b",-0.105139990501039,9.9906676100904,-25.6323599596493,2.10746031123806e-140,5.61241094870322e-140,308.71682456654
"Arg1",-0.102052367593615,9.99076745269082,-25.6297363675387,2.24494953995541e-140,5.96268138102366e-140,308.653927380176
"Prc1",-0.105041332806085,9.99137366779541,-25.6070196137561,3.87935309218615e-140,1.02764320322812e-139,308.109034952602
"Ugdh",-0.233465818191286,10.1875490771821,-25.5913807588927,5.65184592728275e-140,1.49519733525999e-139,308.095389367385
"H2-Q7",-0.213057288468606,10.1568969063286,-25.576905386718,8.00543201175039e-140,2.11225119043546e-139,307.693768289133
"Gpr183",-0.116886401064649,10.0157243418914,-25.5842390027026,6.71111850703859e-140,1.77308282880808e-139,307.61397013772
"Cmpk2",-0.128794687133283,10.0188401216637,-25.5714586073861,9.12550098184478e-140,2.40461158941891e-139,307.312810467486
"Ccl8",-0.122962295053842,10.0077775061751,-25.5711887939946,9.18488382472237e-140,2.41707469071641e-139,307.283481360309
"Pla2g7",-0.126407155475089,10.0204165883019,-25.5644627337205,1.07966200662919e-139,2.83748227760628e-139,307.148616751513
"Loxl2",-0.197774209621715,10.1161256466321,-25.5545438438518,1.37025952747379e-139,3.59648169940628e-139,307.088736467133
"Ceacam1",-0.124306161066071,10.0164492990441,-25.5324721667589,2.32819886719989e-139,6.10274932424612e-139,306.373024315457
"C4b",-0.152892316075649,10.0429201552013,-25.5232586643663,2.90448713933985e-139,7.60336947471164e-139,306.205968473153
"Gas1",-0.291401718430016,10.2804611443997,-25.4986129395702,5.24624284551467e-139,1.36977619987328e-138,306.018296307974
"Birc5",-0.105861342617374,9.99211178426462,-25.5043372726445,4.57327214611621e-139,1.19562670486698e-138,305.647120526046
"Nts",-0.108205183020193,9.99360045269637,-25.4962914847455,5.54656343082258e-139,1.44630076423014e-138,305.457740841625
"Clec10a",-0.135280009045168,10.0227834203543,-25.4913201374402,6.24869084239875e-139,1.62726324020801e-138,305.400048000099
"Actb",0.211227522388395,12.6945266980016,25.4246598224739,3.08352940441804e-138,7.98841814616072e-138,304.650333639262
"Timp2",-0.395815240891325,11.4477277048168,-25.404249131021,5.02341370264644e-138,1.29803971644611e-137,304.186208044832
"Ctla4",-0.104475182598202,9.99090398848805,-25.4415798854384,2.05698917987379e-138,5.34977680071206e-138,304.14316913984
"Lrrc32",-0.191088974360555,10.121002389463,-25.4280051348868,2.84639476499886e-138,7.38364400777916e-138,304.068059399761
"Spi1",-0.12703677737208,10.033929660662,-25.4280326759699,2.84452007636512e-138,7.38364400777916e-138,303.910838791067
"Apobec3",-0.158295199798593,10.0707380432314,-25.4121008748277,4.16372159352694e-138,1.07728889871331e-137,303.600792715009
"Rpl35a",-0.2400909472049,12.1259793217745,-25.3720551799263,1.08394617565096e-137,2.78291701065715e-137,303.413736821282
"Clec4a1",-0.114161573680946,10.0074790685503,-25.3905353527838,6.97145251779749e-138,1.79908452072193e-137,302.960048050985
"Tnfrsf12a",0.365672695591394,10.6633625042923,25.3535692377699,1.68511549301877e-137,4.31527655062426e-137,302.841846148269
"Ahr",-0.123733731805194,10.018804324584,-25.3840475626784,8.14013109637456e-138,2.0979719320553e-137,302.829059088222
"Rtp4",-0.128802690864104,10.0266415013885,-25.3779450717421,9.41734442324377e-138,2.42402687856983e-137,302.699644219051
"Bvht",-0.132839912642464,10.0252429704614,-25.3747758316888,1.01577051182674e-137,2.61123524891192e-137,302.620816675251
"Cst3",0.255155822431966,12.3780236240524,25.3271298980589,3.16579226943312e-137,8.08631486445242e-137,302.336799617365
"Blnk",-0.116755904723396,10.0110033568214,-25.3557279471909,1.60051293468871e-137,4.10387931971463e-137,302.138011788137
"Cyp4f18",-0.111372955487365,10.0060367084017,-25.3295911161006,2.98538427402148e-137,7.63525389775315e-137,301.504752917024
"Tap1",-0.15554696630975,10.0667291957248,-25.322521899461,3.53333978380842e-137,9.01362189747045e-137,301.457222022719
"Apoe",-0.437798123447404,10.5967713145033,-25.2642830920973,1.41393727750137e-136,3.58412491128356e-136,300.714437914114
"Csf1r",-0.143434675738975,10.0434903424158,-25.2896229697062,7.73643868477949e-137,1.97106718083554e-136,300.631341210305
"Cdh5",-0.236394740823341,10.1571193309449,-25.2791385011023,9.92948170567164e-137,2.52337527463066e-136,300.576781638655
"Cd300c2",-0.108189619133839,10.0000937013567,-25.2794930808684,9.84604185935725e-137,2.50535416268632e-136,300.30030489024
"Cldn15",-0.12599807059275,10.015727860842,-25.2705279366293,1.21873898498734e-136,3.09324615479019e-136,300.120227487434
"Ccl5",-0.116357792453597,10.0024937132984,-25.2258315184249,3.52687023670504e-136,8.92878540937984e-136,299.031529459349
"Cd68",-0.128178611443859,10.0298338108783,-25.2154121306458,4.51714377451083e-136,1.14213496194964e-135,298.841703441765
"Hp",-0.114033380718586,9.9972583894857,-25.2115249255508,4.95393012882222e-136,1.25099245677329e-135,298.681003012503
"Mal",-0.114896391550984,10.0030265049114,-25.2087186612259,5.29523820167988e-136,1.33549513283225e-135,298.62685036276
"H2-DMa",-0.157770295243852,10.0765968852706,-25.193938891705,7.52028477509676e-136,1.8942782808808e-135,298.425083903541
"Ms4a6b",-0.130584651954441,10.0309569656049,-25.1799754969516,1.04735980528995e-135,2.63486743469169e-135,298.004515619462
"Ccl6",-0.18349521882865,10.0815608056952,-25.1678625776439,1.39584050218567e-135,3.50713694016499e-135,297.81447806421
"Apold1",-0.149199842092873,10.0316536591613,-25.1458099153542,2.35396895721204e-135,5.90707392023096e-135,297.195582883194
"Sell",-0.106675396339421,10.002636011811,-25.1179835044847,4.54924685837712e-135,1.14016211989401e-134,296.478644739187
"Alox5",-0.108705804280302,10.0026950914812,-25.1136835867054,5.0365216650681e-135,1.26070629914095e-134,296.377132079454
"Ncf1",-0.121147410058667,10.0218143970235,-25.1097240033031,5.53118699071051e-135,1.38279674767763e-134,296.324634139713
"Arl5c",-0.110180774644091,10.0051193728575,-25.1025235576716,6.55833775275438e-135,1.63753751629323e-134,296.118732009684
"Icam2",-0.189448059224725,10.1116166963871,-25.0863902850047,9.6045055826303e-135,2.39215581136496e-134,295.94132611438
"Cd209b",-0.10462640250897,9.99326907955524,-25.0881468076276,9.21384451761759e-135,2.29771683731112e-134,295.753857091483
"Cxcr4",-0.118688894382846,10.0192452663145,-25.0756104089951,1.23915944260286e-134,3.082486175629e-134,295.513743646504
"Tspan13",-0.181743346249709,10.0928880497855,-25.0623892574413,1.69348467287112e-134,4.20741533632576e-134,295.341798163458
"Csf1",-0.2254599764799,10.2086546747369,-25.0488090956688,2.33374541935929e-134,5.79093156168558e-134,295.220251026002
"Fibin",0.378806493764705,10.6810547940227,25.023026774332,4.28828017615018e-134,1.06145548914608e-133,295.017364395039
"Myl1",-0.112922961701937,9.99272428564012,-25.0397873272769,2.8876205146214e-134,7.1564325021596e-134,294.61213464169
"Psmb8",-0.218929805224191,10.2027754898977,-25.0185290261388,4.76819209285817e-134,1.1787866731417e-133,294.49628302303
"Palm",-0.198676672062675,10.1347727764375,-25.0032584218936,6.83465736056339e-134,1.68341314299591e-133,294.023242547936
"Sema7a",-0.117015117307234,10.0036193445724,-25.0046735755565,6.61043200387729e-134,1.63220543305612e-133,293.808568238416
"Mmp9",-0.117431848671302,10.0071976810219,-25.0040942543854,6.70132114242154e-134,1.65260694017794e-133,293.802557335496
"Itga4",-0.150673447333066,10.0591015335403,-24.99822832413,7.69491699978059e-134,1.88832319013021e-133,293.771521816982
"Csf2rb",-0.121479999513628,10.0168662138666,-25.001458356934,7.13087692420409e-134,1.75421326548686e-133,293.76134203631
"Ptafr",-0.122874211969147,10.0237003186356,-24.9997464529944,7.42447245583486e-134,1.82419470659333e-133,293.735562497681
"Lasp1",-0.206614291849254,10.1688572490486,-24.9743435652682,1.35070276243082e-133,3.31054598635006e-133,293.397664785535
